Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core Clocks (avg) [MHz]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","Core Effective Clocks (avg) [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","Core 0 Utility [%]","Core 1 Utility [%]","Core 2 Utility [%]","Core 3 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core Distance to TjMAX (avg) [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU IA Cores [°C]","CPU Graphics [°C]","CPU System Agent [°C]","CPU Camera Unit (ISP) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","PL2 Power Limit [W]","GPU Clock [MHz]","Imaging Unit (IMGU) Clock [MHz]","GPU D3D Usage [%]","GPU D3D Utilizations (avg) [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Core C0 Residency (avg) [%]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core C1 Residency (avg) [%]","Core 0 C1 Residency [%]","Core 1 C1 Residency [%]","Core 2 C1 Residency [%]","Core 3 C1 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Trcd [T]","Trp [T]","Tras [T]","Command Rate [T]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
20.12.2022,10:7:24.391,3682,966,79.2,3102,843,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1973.6,1994.6,1973.9,1962.9,1963.0,1973.6,98.8,100.0,97.7,99.2,98.4,100.0,98.8,100.0,123.2,124.6,123.2,122.4,122.4,123.2,20,20,20,20,20,32,66,66,66,66,67,44,44,44,44,43,66,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,63,61,9.133,5.255,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.9,98.4,98.4,1.1,0.0,1.1,1.7,1.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3154,826,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,1.531,0.000,0,
20.12.2022,10:7:26.450,3684,964,79.2,3102,843,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1972.4,1994.5,1972.6,1962.6,1960.0,1972.4,99.0,100.0,98.4,99.2,98.4,100.0,99.0,100.0,123.1,124.7,123.1,122.4,122.2,123.1,20,20,20,20,20,32,67,66,66,67,67,44,44,44,43,43,66,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,63,61,9.128,5.255,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.9,98.4,98.2,1.2,0.0,1.2,1.7,1.8,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.011,3154,826,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,2.939,0.069,0,
20.12.2022,10:7:28.498,3682,966,79.2,3102,843,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1971.8,1994.0,1971.2,1962.4,1959.6,1971.8,98.8,100.0,100.0,98.4,96.9,100.0,98.8,100.0,123.0,124.6,123.0,122.4,122.1,123.0,20,20,20,20,20,32,67,66,66,67,67,44,44,44,43,43,66,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,60,64,61,9.124,5.257,0.001,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.8,99.9,98.8,98.3,98.2,1.2,0.1,1.2,1.7,1.8,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3154,826,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,9.743,0.000,0,
20.12.2022,10:7:30.557,3684,964,79.2,3102,843,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1972.7,1994.3,1972.2,1960.6,1963.7,1972.7,98.2,100.0,98.4,98.4,96.1,100.0,98.2,100.0,123.1,124.6,123.1,122.3,122.4,123.1,20,20,20,20,20,32,67,67,66,67,67,43,43,44,43,43,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,60,63,61,9.125,5.256,0.005,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,99.9,98.8,98.3,98.4,1.2,0.0,1.2,1.8,1.6,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3154,826,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,2.765,0.000,0,
20.12.2022,10:7:32.616,3684,964,79.2,3102,843,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1972.8,1995.2,1972.6,1962.9,1960.5,1972.8,98.8,100.0,99.2,96.9,99.2,100.0,98.8,100.0,123.2,124.8,123.1,122.4,122.3,123.2,20,20,20,20,20,32,67,66,66,67,67,44,44,44,43,43,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,60,64,61,9.125,5.254,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.9,98.4,98.3,1.2,0.0,1.2,1.7,1.8,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.1,0.1,0.000,0.021,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,1.178,0.069,0,
20.12.2022,10:7:34.664,3684,964,79.2,3102,842,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1973.7,1994.9,1973.7,1963.4,1962.6,1973.7,98.6,100.0,98.4,100.0,96.1,100.0,98.6,100.0,123.2,124.7,123.2,122.5,122.4,123.2,20,20,20,20,20,32,67,66,66,67,67,44,44,44,43,43,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,64,62,9.128,5.252,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.9,98.4,98.4,1.1,0.0,1.1,1.6,1.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.009,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,3.046,0.107,0,
20.12.2022,10:7:36.713,3684,964,79.2,3102,842,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1972.8,1994.5,1972.8,1961.3,1962.3,1972.8,98.8,100.0,98.4,97.7,99.2,100.0,98.8,100.0,123.1,124.7,123.1,122.3,122.4,123.1,20,20,20,20,20,32,67,66,67,66,67,44,44,43,44,43,66,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,60,63,61,9.125,5.250,0.004,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.9,98.3,98.3,1.2,0.0,1.2,1.7,1.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.009,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,1.964,0.000,0,
20.12.2022,10:7:38.761,3684,964,79.2,3102,842,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1973.0,1994.0,1972.7,1962.6,1962.8,1973.0,97.7,100.0,95.4,97.7,97.7,100.0,97.7,100.0,123.2,124.7,123.1,122.4,122.5,123.2,20,20,20,20,20,32,66,66,66,67,66,44,44,44,43,44,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,59,64,62,9.128,5.253,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,99.9,98.9,98.4,98.4,1.1,0.1,1.2,1.7,1.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.012,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,1.986,0.000,0,
20.12.2022,10:7:40.820,3684,964,79.2,3102,842,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1974.3,1995.1,1973.3,1966.0,1963.0,1974.3,97.5,100.0,96.9,97.7,95.4,100.0,97.5,100.0,123.2,124.8,123.1,122.7,122.4,123.2,20,20,20,20,20,32,67,66,67,66,67,44,44,43,44,43,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,64,62,9.131,5.259,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.9,98.5,98.4,1.1,0.0,1.1,1.5,1.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,1.350,0.000,0,
20.12.2022,10:7:42.869,3684,964,79.2,3102,842,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1974.1,1994.8,1976.2,1963.6,1961.9,1974.1,97.3,100.0,96.9,95.4,96.9,100.0,97.3,100.0,123.3,124.7,123.4,122.5,122.4,123.3,20,20,20,20,20,32,67,66,66,67,67,44,44,44,43,43,68,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,60,64,62,9.134,5.264,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,99.0,98.4,98.3,1.1,0.0,1.0,1.6,1.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.003,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,3.724,0.000,0,
20.12.2022,10:7:44.937,3683,966,79.2,3102,842,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1972.8,1994.5,1972.3,1962.8,1961.5,1972.8,98.5,100.0,97.7,98.4,97.7,100.0,98.5,100.0,123.1,124.6,123.1,122.4,122.4,123.1,20,20,20,20,20,32,67,66,66,67,67,44,44,44,43,43,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,60,64,61,9.116,5.272,0.005,15.0,1950.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.8,98.4,98.3,1.1,0.0,1.2,1.7,1.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,1.302,0.000,0,
20.12.2022,10:7:46.996,3684,964,79.2,3102,842,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1974.3,1995.2,1973.8,1964.6,1963.8,1974.3,98.4,100.0,97.7,97.7,98.4,100.0,98.4,100.0,123.3,124.8,123.2,122.6,122.5,123.3,20,20,20,20,20,32,66,66,66,66,66,44,44,44,44,44,67,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,60,64,62,9.111,5.258,0.004,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.9,98.5,98.4,1.1,0.0,1.1,1.6,1.6,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,3.870,0.000,0,
20.12.2022,10:7:49.045,3684,964,79.2,3102,842,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1973.6,1994.1,1972.3,1963.5,1964.6,1973.6,99.0,100.0,100.0,97.7,98.4,100.0,99.0,100.0,123.2,124.6,123.1,122.5,122.5,123.2,20,20,20,20,20,32,67,66,66,68,67,43,44,44,42,43,66,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,64,61,9.096,5.250,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,99.9,98.8,98.4,98.5,1.1,0.1,1.2,1.6,1.6,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.025,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,1.962,0.000,0,
20.12.2022,10:7:51.103,3684,964,79.2,3102,842,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1974.0,1995.1,1972.3,1964.4,1964.1,1974.0,98.5,100.0,96.9,97.7,99.2,100.0,98.5,100.0,123.2,124.7,123.1,122.5,122.5,123.2,20,20,20,20,20,32,67,66,66,67,67,44,44,44,43,43,68,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,63,61,9.108,5.257,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.8,98.5,98.4,1.1,0.0,1.2,1.6,1.6,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.1,0.1,0.000,0.012,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,2.009,0.000,0,
20.12.2022,10:7:53.152,3683,966,79.2,3102,842,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1973.6,1994.5,1973.6,1964.5,1961.6,1973.6,98.7,100.0,100.0,97.7,96.9,100.0,98.7,100.0,123.2,124.7,123.1,122.5,122.4,123.2,20,20,20,20,20,32,67,66,67,67,67,43,44,43,43,43,66,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,63,61,9.102,5.258,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.9,98.5,98.3,1.1,0.0,1.1,1.6,1.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.020,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,2.403,0.000,0,
20.12.2022,10:7:55.211,3683,966,79.2,3102,842,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1973.9,1994.6,1971.8,1964.8,1964.2,1973.9,97.9,100.0,96.9,96.2,98.4,100.0,97.9,100.0,123.2,124.7,123.1,122.6,122.6,123.2,20,20,20,20,20,32,67,66,66,67,68,43,44,44,43,42,67,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,64,62,9.105,5.261,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.8,98.5,98.4,1.1,0.0,1.2,1.6,1.6,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,1.749,0.000,0,
20.12.2022,10:7:57.269,3681,968,79.1,3101,843,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1973.5,1994.8,1974.1,1963.1,1962.0,1973.5,98.4,100.0,99.2,97.7,96.9,100.0,98.4,100.0,123.1,124.6,123.2,122.4,122.3,123.1,20,20,20,20,20,32,67,66,66,67,67,44,44,44,43,43,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,63,61,9.106,5.261,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.9,98.4,98.3,1.1,0.0,1.1,1.7,1.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,2.833,0.000,0,
20.12.2022,10:7:59.338,3679,969,79.1,3101,843,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1973.9,1994.8,1971.8,1965.5,1963.4,1973.9,98.8,100.0,99.2,98.4,97.7,100.0,98.8,100.0,123.2,124.6,123.1,122.6,122.5,123.2,20,20,20,20,20,32,67,66,67,68,67,43,44,43,42,43,67,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,64,62,9.108,5.261,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.8,98.5,98.4,1.1,0.0,1.2,1.5,1.6,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.001,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,7.248,0.000,0,
20.12.2022,10:8:1.396,3679,970,79.1,3101,843,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1973.4,1994.6,1971.7,1966.1,1961.3,1973.4,97.7,100.0,97.7,97.7,95.4,100.0,97.7,100.0,123.2,124.7,123.1,122.7,122.3,123.2,20,20,20,20,20,32,67,66,66,67,67,44,44,44,43,43,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,64,61,9.111,5.266,0.004,15.0,1950.0,550.0,0.2,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.8,98.5,98.3,1.1,0.0,1.2,1.5,1.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,4.113,0.000,0,
20.12.2022,10:8:3.445,3681,967,79.1,3101,843,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1972.7,1994.5,1973.1,1962.6,1960.5,1972.7,97.9,99.2,99.2,96.9,96.2,99.2,97.9,100.0,123.1,124.7,123.2,122.3,122.2,123.1,20,20,20,20,20,32,66,66,66,66,67,44,44,44,44,43,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,63,62,9.092,5.253,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,98.9,100.0,98.9,98.4,98.3,1.2,0.0,1.1,1.7,1.8,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.011,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,1.253,0.000,0,
20.12.2022,10:8:5.504,3681,967,79.1,3101,843,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1975.0,1995.1,1974.3,1963.7,1966.8,1975.0,98.1,100.0,96.9,96.9,98.4,100.0,98.1,100.0,123.3,124.8,123.2,122.5,122.7,123.3,20,20,20,20,20,32,67,66,66,67,67,44,44,44,43,43,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,60,64,61,9.106,5.262,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.0,100.0,98.9,98.4,98.6,1.0,0.0,1.1,1.6,1.5,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,3.266,0.000,0,
20.12.2022,10:8:7.592,3684,964,79.2,3107,838,78.7,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1942.8,1994.1,1986.2,1986.3,1804.6,1942.8,96.3,100.0,97.7,99.2,88.5,100.0,96.3,100.0,121.1,124.6,124.1,124.1,111.5,121.1,20,20,20,20,20,32,66,66,66,66,66,44,44,44,44,44,66,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,60,64,62,8.996,5.187,0.006,15.0,1950.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,50,97.4,99.9,99.5,99.5,90.4,2.7,0.1,0.5,0.4,9.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.011,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,2.821,0.000,0,
20.12.2022,10:8:9.651,3684,964,79.2,3107,838,78.7,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1942.4,1993.6,1990.8,1988.9,1796.4,1942.4,96.8,100.0,99.2,99.2,88.7,100.0,96.8,100.0,121.0,124.7,124.4,124.3,110.8,121.0,20,20,20,20,20,32,66,66,66,66,66,44,44,44,44,44,66,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,60,63,61,8.998,5.173,0.004,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,97.3,99.9,99.8,99.7,90.0,2.7,0.1,0.2,0.3,10.2,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.022,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,2.039,0.000,0,
20.12.2022,10:8:11.719,3681,967,79.1,3107,837,78.7,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1932.9,1994.4,1992.7,1889.2,1855.2,1932.9,96.8,100.0,100.0,93.9,93.1,100.0,96.8,100.0,120.4,124.6,124.5,117.5,114.9,120.4,20,20,20,20,20,32,66,65,66,66,66,44,45,44,44,44,65,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,59,63,61,8.838,5.167,0.005,15.0,1950.0,550.0,0.4,0.0,0.0,0.0,0.0,0.0,50,96.9,100.0,99.9,94.7,93.0,3.2,0.0,0.1,5.4,7.1,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.1,0.007,0.017,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,1.972,0.000,0,
20.12.2022,10:8:13.768,3681,967,79.1,3107,837,78.7,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1931.9,1994.8,1991.7,1871.1,1869.9,1931.9,96.6,100.0,100.0,94.7,91.7,100.0,96.6,100.0,120.4,124.7,124.5,116.1,116.1,120.4,20,20,20,20,20,32,66,66,65,66,66,44,44,45,44,44,66,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,60,63,61,8.775,5.146,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,96.8,100.0,99.8,93.8,93.7,3.2,0.0,0.2,6.3,6.4,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.001,3154,827,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,62,1,2.539,0.000,0,
