Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core Clocks (avg) [MHz]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","Core Effective Clocks (avg) [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","Core 0 Utility [%]","Core 1 Utility [%]","Core 2 Utility [%]","Core 3 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core Distance to TjMAX (avg) [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU IA Cores [°C]","CPU Graphics [°C]","CPU System Agent [°C]","CPU Camera Unit (ISP) [°C]","iGPU VID [V]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","GPU Clock [MHz]","Imaging Unit (IMGU) Clock [MHz]","GPU D3D Usage [%]","GPU D3D Utilizations (avg) [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Package C2 Residency [%]","Core C0 Residency (avg) [%]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core C1 Residency (avg) [%]","Core 0 C1 Residency [%]","Core 1 C1 Residency [%]","Core 2 C1 Residency [%]","Core 3 C1 Residency [%]","Core C6 Residency (avg) [%]","Core 0 C6 Residency [%]","Core 1 C6 Residency [%]","Core 2 C6 Residency [%]","Core 3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Command Rate [T]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
31.8.2022,13:3:16.333,6997,2298,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1991.9,1991.8,1991.8,1992.0,1992.0,1991.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.3,124.3,124.3,124.3,124.3,124.3,20,20,20,20,20,32,93,94,94,91,92,17,16,16,19,18,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,90,88,1.344,7.198,6.114,7.465,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,187,0.0,99.8,99.8,99.8,99.8,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.001,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,0.883,0.000,90,3,0.883,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:18.453,6997,2298,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.5,1993.5,1993.5,1993.5,1993.5,1993.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.4,124.4,124.4,124.4,124.4,124.4,20,20,20,20,20,32,93,94,94,92,92,17,16,16,18,18,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,89,89,1.344,7.195,6.120,7.467,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,0.844,0.000,90,3,0.844,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:20.563,6996,2299,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.0,1993.0,1993.0,1993.1,1993.0,1993.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.4,124.4,124.5,124.4,124.5,124.4,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,87,91,88,1.344,7.175,6.117,7.466,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.019,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,0.890,0.000,90,3,0.890,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:22.643,6997,2298,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.4,1993.3,1993.3,1993.4,1993.4,1993.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.4,124.4,124.4,124.5,124.4,124.4,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,90,89,1.344,7.193,6.119,7.466,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,3.200,0.000,90,3,3.200,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:24.713,6997,2298,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.0,1992.9,1992.9,1993.1,1993.1,1993.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.4,124.4,124.4,124.4,124.5,124.4,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,89,90,89,1.344,7.211,6.117,7.466,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.013,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,7.798,0.000,90,3,7.798,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:26.833,6997,2298,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.4,1993.4,1993.4,1993.5,1993.5,1993.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.4,124.4,124.4,124.5,124.4,124.4,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,90,88,1.344,7.177,6.119,7.466,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.030,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,2.145,0.000,90,3,2.145,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:28.913,6996,2299,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.3,1993.3,1993.3,1993.4,1993.4,1993.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.4,124.5,124.5,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,91,88,1.344,7.202,6.118,7.466,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.001,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,0.845,0.000,90,3,0.845,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:31.023,6996,2299,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.8,1993.8,1993.8,1993.9,1993.9,1993.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.6,124.6,124.5,124.5,124.5,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,90,89,1.344,7.219,6.120,7.467,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.021,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,2.756,0.000,90,3,2.756,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:33.143,6996,2298,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.4,1993.4,1993.4,1993.5,1993.5,1993.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.4,124.4,124.5,124.4,124.4,124.4,20,20,20,20,20,32,94,95,94,93,92,17,15,16,17,18,95,95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,89,90,89,1.344,7.191,6.119,7.467,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,1.093,0.000,90,3,1.093,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:35.223,6995,2300,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.5,1993.5,1993.5,1993.5,1993.5,1993.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.5,124.5,124.5,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,91,89,1.344,7.210,6.119,7.467,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.001,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,1.260,0.030,90,3,1.260,0.030,0,0,0.000,0.000,0,
31.8.2022,13:3:37.333,6996,2299,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.0,1992.9,1992.9,1993.0,1993.0,1993.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.4,124.4,124.4,124.4,124.4,124.4,20,20,20,20,20,32,93,94,94,93,92,17,16,16,17,18,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,90,90,89,1.344,7.193,6.117,7.468,12.0,15.0,500.0,550.0,0.4,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.007,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,2.532,0.000,90,3,2.532,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:39.413,6995,2300,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.3,1993.3,1993.3,1993.4,1993.3,1993.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.5,124.6,124.5,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,90,88,1.344,7.164,6.118,7.466,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,0.855,0.030,90,3,0.855,0.030,0,0,0.000,0.000,0,
31.8.2022,13:3:41.523,6996,2299,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.3,1993.3,1993.3,1993.4,1993.4,1993.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.5,124.5,124.5,20,20,20,20,20,32,93,94,94,92,92,17,16,16,18,18,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,91,89,1.344,7.214,6.120,7.467,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.029,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,1.827,0.000,90,3,1.827,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:43.603,6995,2299,75.2,6802,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.1,1993.1,1993.1,1993.2,1993.2,1993.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.4,124.4,124.4,124.4,124.4,124.4,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,91,89,1.344,7.207,6.118,7.467,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.001,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,1.492,0.000,90,3,1.492,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:45.723,6994,2301,75.2,6801,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.3,1993.3,1993.2,1993.3,1993.2,1993.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.4,124.5,124.5,124.5,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,89,90,89,1.344,7.182,6.119,7.467,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.021,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,1.665,0.000,90,3,1.665,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:47.813,6995,2300,75.2,6801,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.2,1993.1,1993.1,1993.2,1993.3,1993.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.4,124.4,124.4,124.5,124.5,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,89,90,89,1.344,7.200,6.117,7.466,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,0.903,0.000,90,3,0.903,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:49.893,6995,2300,75.2,6801,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1992.9,1992.8,1992.9,1992.9,1992.9,1992.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.4,124.4,124.4,124.4,124.4,124.4,20,20,20,20,20,32,93,94,94,92,93,17,16,16,18,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,87,91,89,1.344,7.203,6.116,7.478,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.001,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,1.159,0.000,90,3,1.159,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:51.973,6995,2300,75.2,6801,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.2,1993.2,1993.2,1993.3,1993.2,1993.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.4,124.5,124.5,124.5,124.5,20,20,20,20,20,32,93,94,94,93,92,17,16,16,17,18,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,89,91,89,1.344,7.181,6.119,7.467,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,0.930,0.000,90,3,0.930,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:54.053,6995,2300,75.2,6801,1213,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.3,1993.2,1993.3,1993.3,1993.3,1993.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.5,124.4,124.5,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,89,90,89,1.344,7.205,6.118,7.476,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,3.377,0.000,90,3,3.377,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:56.154,6994,2301,75.2,6801,1214,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.6,1993.6,1993.6,1993.7,1993.7,1993.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.5,124.6,124.5,20,20,20,20,20,32,93,94,94,93,92,17,16,16,17,18,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,89,90,88,1.344,7.206,6.122,7.477,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.019,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,7.912,0.000,90,3,7.912,0.000,0,0,0.000,0.000,0,
31.8.2022,13:3:58.244,6995,2300,75.2,6801,1214,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.4,1993.3,1993.4,1993.4,1993.4,1993.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.5,124.5,124.5,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,90,89,1.344,7.183,6.118,7.466,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.003,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,1.904,0.000,90,3,1.904,0.000,0,0,0.000,0.000,0,
31.8.2022,13:4:0.374,6995,2300,75.2,6801,1214,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.9,1993.9,1993.9,1994.0,1994.0,1993.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.6,124.5,124.5,124.5,20,20,20,20,20,32,93,94,94,92,92,17,16,16,18,18,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,90,90,89,1.344,7.200,6.121,7.467,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.006,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,1.788,0.000,90,3,1.788,0.000,0,0,0.000,0.000,0,
31.8.2022,13:4:2.454,6994,2301,75.2,6801,1214,84.8,9.0,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.0,1992.9,1992.9,1993.0,1993.0,1993.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.4,124.4,124.4,124.4,124.5,124.4,20,20,20,20,20,32,94,94,94,93,93,17,16,16,17,17,94,94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,94,88,90,89,1.344,7.209,6.117,7.483,12.0,15.0,500.0,550.0,0.4,0.0,0.0,0.0,0.0,0.0,154,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,63,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1929,1028,0.0,0.0,0.0,0.000,0.000,90,3,0.785,0.000,90,3,0.785,0.000,0,0,0.000,0.000,0,
